,date,total,covid,pct,rolling_pct
425,2021-04-01,6257,1920,0.30685632092056897,0.30093109401736906
426,2021-04-02,5376,1619,0.30115327380952384,0.30602465989478184
427,2021-04-03,3359,879,0.26168502530515036,0.28989820667841437
428,2021-04-04,3029,863,0.28491251238032356,0.28258360383166586
429,2021-04-05,5222,1518,0.29069322098812717,0.27909691955786703
430,2021-04-06,6108,1774,0.29043876882776687,0.28868150073207255
431,2021-04-07,6365,1685,0.26472898664571876,0.2819536588205376
432,2021-04-08,2135,693,0.32459016393442625,0.2932526398026373
433,2021-04-09,976,290,0.29713114754098363,0.29548343270704286
434,2021-04-10,551,142,0.2577132486388385,0.2931448533714161
435,2021-04-11,654,177,0.2706422018348624,0.2751621993382282
436,2021-04-12,2061,528,0.2561863173216885,0.2615139225984631
437,2021-04-13,4453,1237,0.2777902537615091,0.26820625763935335
438,2021-04-14,6133,1637,0.26691668025436166,0.2669644171125198
439,2021-04-15,6146,1673,0.2722095671981777,0.2723055004046828
440,2021-04-16,5861,1582,0.26991980890633,0.2696820187862898
441,2021-04-17,2147,593,0.27619934792734047,0.27277624134394934
442,2021-04-18,1409,322,0.22853087295954577,0.2582166765977388
443,2021-04-19,5548,1403,0.2528839221341024,0.2525380476736629
444,2021-04-20,6308,1434,0.22733037412809132,0.23624838974057982
445,2021-04-21,6214,1441,0.2318957193434181,0.2373700052018706
446,2021-04-22,6406,1619,0.2527318139244458,0.2373193024653184
447,2021-04-23,5828,1513,0.2596087851750172,0.2480787728142937
448,2021-04-24,3345,798,0.23856502242152466,0.2503018738403292
449,2021-04-25,3514,947,0.26949345475241887,0.25588908744965355
450,2021-04-26,5695,1497,0.26286215978928884,0.25697354565441083
451,2021-04-27,5991,1626,0.271407110665999,0.2679209084025689
452,2021-04-28,6567,1719,0.2617633622658748,0.26534421090705423
453,2021-04-29,6639,1713,0.2580207862629914,0.26373041973162176
454,2021-04-30,6201,1560,0.25157232704402516,0.2571188251909638
455,2021-05-01,3894,832,0.21366204417051873,0.24108505249251178
456,2021-05-02,3187,674,0.2114841543771572,0.22557284186390036
457,2021-05-03,5444,1418,0.260470242468773,0.22853881367214965
458,2021-05-04,5945,1532,0.25769554247266613,0.2432166464395321
459,2021-05-05,6167,1561,0.25312145289443816,0.25709574594529244
460,2021-05-06,6188,1615,0.260989010989011,0.25726866878537175
461,2021-05-07,5842,1607,0.2750770284149264,0.2630624974327918
462,2021-05-08,3229,695,0.21523691545370083,0.2504343182858794
463,2021-05-09,3044,730,0.23981603153745074,0.24337665846869264
464,2021-05-10,5554,1386,0.24954987396471012,0.23486760698528722
465,2021-05-11,6055,1542,0.2546655656482246,0.24801049038346182
466,2021-05-12,6474,1560,0.24096385542168675,0.24839309834487386
467,2021-05-13,6432,1737,0.27005597014925375,0.2552284637397217
468,2021-05-14,5713,1418,0.24820584631542097,0.2530752239621205
469,2021-05-15,3320,691,0.20813253012048194,0.2421314488617189
470,2021-05-16,3114,618,0.19845857418111754,0.21826565020567348
471,2021-05-17,5511,1352,0.24532752676465253,0.21730621035541733
472,2021-05-18,6159,1458,0.23672674135411592,0.22683761409996198
473,2021-05-19,5625,1319,0.23448888888888889,0.23884771900255242
474,2021-05-20,6430,1494,0.232348367029549,0.2345213324241846
475,2021-05-21,5785,1306,0.2257562662057044,0.23086450737471412
476,2021-05-22,3125,664,0.21248,0.2235282110784178
477,2021-05-23,3273,655,0.20012221203788574,0.21278615941453005
478,2021-05-24,5328,1220,0.22897897897897898,0.21386039700562157
479,2021-05-25,5968,1316,0.2205093833780161,0.21653685813162693
480,2021-05-26,6356,1442,0.22687224669603523,0.2254535363510101
481,2021-05-27,6101,1564,0.2563514178003606,0.23457768262480397
482,2021-05-28,3789,869,0.22934811295856428,0.23752392581832005
483,2021-05-29,3070,693,0.2257328990228013,0.23714414326057542
484,2021-05-30,2986,645,0.2160080375083724,0.22369634982991268
485,2021-05-31,3224,647,0.20068238213399503,0.21414110622172292
486,2021-06-01,5530,1303,0.235623869801085,0.21743809648115078
487,2021-06-02,6093,1401,0.22993599212210733,0.22208074801906244
488,2021-06-03,6108,1385,0.2267518009168304,0.2307705542800076
489,2021-06-04,5719,1329,0.23238328379087253,0.22969035894327008
490,2021-06-05,3291,668,0.20297781829231237,0.22070430100000507
491,2021-06-06,3047,589,0.19330489005579257,0.20955533071299248
492,2021-06-07,5699,1100,0.19301631865239516,0.1964330090001667
493,2021-06-08,5709,1226,0.21474864249430722,0.20035661706749833
494,2021-06-09,6078,1304,0.21454425797959856,0.20743640637543362
495,2021-06-10,6263,1449,0.23135877375059877,0.22021722474150152
496,2021-06-11,5637,1290,0.22884513038850451,0.22491605403956727
497,2021-06-12,3315,655,0.1975867269984917,0.21926354371253165
498,2021-06-13,3249,672,0.20683287165281625,0.2110882430132708
499,2021-06-14,5371,1110,0.20666542543288027,0.20369500802806273
500,2021-06-15,6282,1407,0.2239732569245463,0.2124905180034143
501,2021-06-16,5991,1286,0.21465531630779502,0.2150979995550739
502,2021-06-17,6024,1182,0.19621513944223107,0.21161457089152413
503,2021-06-18,4923,1088,0.22100345317895592,0.21062463630966066
504,2021-06-19,3054,551,0.18041912246234446,0.19921257169451048
505,2021-06-20,3109,568,0.18269540045030555,0.1947059920305353
506,2021-06-21,5623,1056,0.1878001067046061,0.18363820987241872
507,2021-06-22,5951,1212,0.20366324987397075,0.1913862523429608
508,2021-06-23,6026,1258,0.20876203119814138,0.2000751292589061
509,2021-06-24,5798,1226,0.2114522249051397,0.20795916865908395
510,2021-06-25,5512,1131,0.20518867924528303,0.208467645116188
511,2021-06-26,2954,539,0.18246445497630331,0.19970178637557534
512,2021-06-27,2812,516,0.18349928876244664,0.19038414099467768
513,2021-06-28,5113,1025,0.20046939174652845,0.18881104516175948
514,2021-06-29,5597,1093,0.19528318742183312,0.1930839559769361
515,2021-06-30,6118,1232,0.20137299771167047,0.19904185896001067
516,2021-07-01,6248,1314,0.21030729833546735,0.20232116115632362
517,2021-07-02,5169,1058,0.20468175662603985,0.20545401755772588
518,2021-07-03,2852,514,0.18022440392706873,0.19840448629619198
519,2021-07-04,2774,552,0.19899062725306416,0.19463226260205757
520,2021-07-05,3323,592,0.17815227204333434,0.18578910107448907
521,2021-07-06,5143,1008,0.19599455570678592,0.19104581833439482
522,2021-07-07,5536,1126,0.20339595375722544,0.19251426050244858
523,2021-07-08,5759,1198,0.20802222608091683,0.20247091184830937
524,2021-07-09,5302,1122,0.21161825726141079,0.20767881236651767
525,2021-07-10,2818,499,0.17707594038325053,0.19890547457519273
526,2021-07-11,3040,568,0.1868421052631579,0.1918454343026064
527,2021-07-12,5051,1145,0.22668778459710948,0.19686861008117262
528,2021-07-13,5705,1310,0.22962313759859773,0.21438434248628838
529,2021-07-14,5737,1261,0.2198012898727558,0.22537073735615434
530,2021-07-15,5621,1349,0.23999288382850026,0.22980577043328462
531,2021-07-16,5390,1169,0.21688311688311687,0.22555909686145761
532,2021-07-17,2920,585,0.20034246575342465,0.21907282215501392
533,2021-07-18,2973,684,0.23007063572149344,0.215765406119345
534,2021-07-19,5126,1302,0.2539992196644557,0.22813744037979125
535,2021-07-20,5641,1278,0.22655557525261477,0.236875143546188
536,2021-07-21,5863,1429,0.24373187787821934,0.24142889093176326
537,2021-07-22,5916,1498,0.253211629479378,0.2411663608700707
538,2021-07-23,5709,1447,0.2534594499912419,0.25013431911627976
539,2021-07-24,3193,700,0.2192295646727216,0.24196688138111386
540,2021-07-25,3067,690,0.22497554613628953,0.23255485360008435
541,2021-07-26,5448,1298,0.2382525697503671,0.22748589351979276
542,2021-07-27,6074,1472,0.24234441883437602,0.2351908449070109
543,2021-07-28,6417,1571,0.24481845098955898,0.24180514652476737
544,2021-07-29,6430,1570,0.24416796267496113,0.24377694416629872
545,2021-07-30,6018,1480,0.24592888002658692,0.24497176456370237
546,2021-07-31,3044,672,0.22076215505913271,0.23695299925356025
547,2021-08-01,2973,696,0.2341069626639758,0.23359933258323182
548,2021-08-02,5386,1367,0.2538061641292239,0.2362250939507775
549,2021-08-03,6018,1469,0.24410103024260552,0.2440047190119351
550,2021-08-04,5867,1585,0.27015510482358956,0.256020766398473
551,2021-08-05,5964,1604,0.26894701542588867,0.2610677168306946
552,2021-08-06,5605,1439,0.2567350579839429,0.26527905941114044
553,2021-08-07,2549,625,0.24519419380149077,0.2569587557371074
554,2021-08-08,2568,630,0.24532710280373832,0.24908545152972403
555,2021-08-09,4769,1176,0.24659257706018034,0.2457046245551365
556,2021-08-10,5425,1477,0.27225806451612905,0.2547259147933492
557,2021-08-11,5540,1363,0.246028880866426,0.2549598408142451
558,2021-08-12,5444,1447,0.2657972079353417,0.26136138443929885
559,2021-08-13,4717,1130,0.23955904176383294,0.2504617101885335
560,2021-08-14,2470,504,0.2040485829959514,0.236468277565042
561,2021-08-15,2511,561,0.22341696535244923,0.2223415300374112
562,2021-08-16,4737,1105,0.23327000211104074,0.22024518348648048
563,2021-08-17,5409,1325,0.24496210020336476,0.23388302255561824
564,2021-08-18,5066,1219,0.2406237662850375,0.23961862286648103
565,2021-08-19,3498,812,0.23213264722698684,0.23923950457179635
566,2021-08-20,3211,778,0.24229212083463095,0.23834951144888508
567,2021-08-21,1944,410,0.2109053497942387,0.22844337261861883
568,2021-08-22,1910,428,0.22408376963350785,0.22576041342079248
569,2021-08-23,3357,869,0.25886207923741433,0.23128373288838697
570,2021-08-24,3706,883,0.23826227738801942,0.24040270875298053
571,2021-08-25,4263,991,0.23246539995308468,0.24319658552617282
572,2021-08-26,4001,924,0.23094226443389151,0.23388998059166521
573,2021-08-27,3977,935,0.23510183555443803,0.2328364999804714
574,2021-08-28,2316,505,0.21804835924006907,0.2280308197427995
575,2021-08-29,2440,499,0.20450819672131149,0.21921946383860616
576,2021-08-30,4042,920,0.22761009401286492,0.21672221665808186
577,2021-08-31,4633,1035,0.22339736671703,0.21850521915040214
578,2021-09-01,5984,1408,0.23529411764705882,0.2287671927923179
579,2021-09-02,5723,1291,0.22558098899178752,0.2280908244519588
580,2021-09-03,5184,1270,0.24498456790123457,0.23528655818002697
581,2021-09-04,3227,656,0.20328478462968702,0.22461678050756972
582,2021-09-05,2815,600,0.21314387211367672,0.22047107488153275
583,2021-09-06,3102,645,0.2079303675048356,0.20811967474939977
584,2021-09-07,5083,1123,0.22093252016525675,0.21400225326125635
585,2021-09-08,5855,1303,0.22254483347566184,0.21713590704858474
586,2021-09-09,6237,1495,0.23969857303190636,0.22772530889094164
587,2021-09-10,5808,1352,0.2327823691460055,0.23167525855119123
588,2021-09-11,3537,629,0.17783432287249082,0.2167717550168009
589,2021-09-12,3450,600,0.17391304347826086,0.19484324516558574
590,2021-09-13,5353,1172,0.21894264898187932,0.19023000511087698
591,2021-09-14,5885,1319,0.22412914188615124,0.20566161144876383
592,2021-09-15,5883,1230,0.20907700152983172,0.21738293079928742
593,2021-09-16,5846,1258,0.21518987341772153,0.21613200561123483
594,2021-09-17,5512,1205,0.21861393323657474,0.21429360272804265
595,2021-09-18,3469,540,0.1556644566157394,0.19648942109001188
596,2021-09-19,3326,645,0.19392663860493084,0.189401676152415
597,2021-09-20,5390,1258,0.23339517625231912,0.19432875715766315
598,2021-09-21,5727,1198,0.20918456434433386,0.2121687930671946
599,2021-09-22,5814,1261,0.216890264877881,0.21982333515817798
600,2021-09-23,6078,1266,0.20829220138203355,0.21145567686808278
601,2021-09-24,5627,1227,0.2180558023813755,0.21441275621376335
602,2021-09-25,3575,550,0.15384615384615385,0.19339805253652098
603,2021-09-26,3333,543,0.1629162916291629,0.1782727492855641
604,2021-09-27,5479,1153,0.2104398612885563,0.17573410225462435
605,2021-09-28,5713,1175,0.20567127603710836,0.1930091429849425
606,2021-09-29,5753,1163,0.20215539718407788,0.20608884483658085
607,2021-09-30,6127,1190,0.1942222947608944,0.2006829893273602
608,2021-10-01,5607,1211,0.21598002496878901,0.20411923897125375
